timestamp,host_id,user_id,user_role,process_name,parent_process,command_text,script_type,command_length,num_arguments,execution_result,is_anomaly
07/12/2025 11:58,host_03,user_10,Standard,powershell.exe,regsvr32.exe,Remove-File C:\Windows\Temp.ps1 Get-Registry C:\Windows\Temp.ps1 New-Registry /usr/bin.txt,powershell,90,3,success,suspicious
07/12/2025 12:15,host_03,user_09,Standard,cmd.exe,explorer.exe,New-File /usr/bin.txt Remove-Job /usr/bi,cmd,40,2,success,benign
07/12/2025 12:19,host_03,user_10,Standard,cmd.exe,cmd.exe,Remove-Process C:\Users\Public.t,cmd,32,1,success,benign
07/12/2025 13:22,host_01,user_08,Standard,cmd.exe,cmd.exe,Remove-File C:\Windows\Temp.txt Remove-Regist,cmd,45,2,success,benign
07/12/2025 13:27,host_02,user_07,Standard,python.exe,cscript.exe,Set-Process /usr/bin.log,python,24,1,failure,benign
07/12/2025 13:40,host_01,user_10,Standard,python.exe,python.exe,Remove-Process C:\Users\Public.txt Start-Process,python,48,2,success,benign
07/12/2025 14:13,host_02,user_03,Admin,powershell.exe,powershell.exe,Set-Job /tmp.py Set-File C:\Wi,powershell,30,2,success,benign
07/12/2025 14:20,host_01,user_10,Standard,cmd.exe,cmd.exe,Stop-Process C:\Users\Public.ps1 G,cmd,34,2,success,benign
07/12/2025 14:35,host_03,user_02,Standard,powershell.exe,rundll32.exe,New-Process /usr/bin.py Get-File C,powershell,34,2,success,benign
07/12/2025 14:37,host_02,user_08,Standard,cmd.exe,regsvr32.exe,New-Service C:\Users\Pub,cmd,24,1,success,benign
07/12/2025 14:51,host_03,user_07,Standard,cmd.exe,powershell.exe,Get-Job C:\,cmd,11,1,success,benign
07/12/2025 15:06,host_03,user_02,Standard,powershell.exe,cscript.exe,New-Registry C,powershell,14,1,success,benign
07/12/2025 15:09,host_03,user_01,Standard,notepad.exe,explorer.exe,Stop-File C:\Windows\Temp.txt Get-Job C:\Windows\,notepad,49,2,success,benign
07/12/2025 15:27,host_02,user_09,Standard,notepad.exe,explorer.exe,Set-File /tmp.log Start-Service /usr/bin.lo,notepad,43,2,success,benign
07/12/2025 15:29,host_03,user_02,Standard,wscript.exe,explorer.exe,Start-File C:\Windows\Temp.txt Remove-Job C:\User,wscript,49,2,success,benign
07/12/2025 15:53,host_02,user_02,Standard,cmd.exe,cmd.exe,Get-Service /tmp.ps1 Remove-Process C:\Users\Publ,cmd,49,2,success,benign
07/12/2025 15:55,host_03,user_05,Standard,python.exe,python.exe,Stop-Registry C:\Users\Pub,python,26,1,success,benign
07/12/2025 15:58,host_01,user_10,Standard,notepad.exe,explorer.exe,Remove-Registry /usr/bin.ps1 Start,notepad,34,2,success,benign
07/12/2025 16:05,host_03,user_05,Standard,cmd.exe,cscript.exe,Set-Job C:\Users\Public.txt Get-Process,cmd,39,2,success,benign
07/12/2025 16:24,host_02,user_10,Standard,powershell.exe,explorer.exe,Start-Registry C:\Users\Public.py Set-Se,powershell,40,2,success,benign
07/12/2025 16:33,host_02,user_09,Standard,notepad.exe,explorer.exe,New-Registry /tmp.py Remove-File /tmp.py Stop-Fi,notepad,48,3,success,benign
07/12/2025 17:05,host_01,user_02,Standard,powershell.exe,cscript.exe,Get-Process C:\Windows\Temp.,powershell,28,1,success,benign
07/12/2025 17:30,host_03,user_08,Standard,rundll32.exe,explorer.exe,Get-File /,rundll32,10,1,success,benign
07/12/2025 17:39,host_02,user_06,Standard,notepad.exe,explorer.exe,New-Service /usr/bin.ps1 Start-Registry C:\Wi,notepad,45,2,success,benign
07/12/2025 18:12,host_02,user_02,Standard,cmd.exe,cscript.exe,Remove-Regi,cmd,11,1,success,benign
07/12/2025 18:24,host_01,user_10,Standard,notepad.exe,explorer.exe,Stop-Job C:\Windows\Temp.log Set-Proces,notepad,39,2,success,benign
07/12/2025 18:34,host_02,user_01,Standard,mshta.exe,wscript.exe,Get-Process,mshta,11,1,success,benign
08/12/2025 01:35,host_02,user_02,Standard,notepad.exe,explorer.exe,Set-Process /usr/bin.ps1 Stop-Process /usr/bin.ps1 Stop-Process /tmp.p,notepad,70,3,success,suspicious
08/12/2025 08:03,host_02,user_10,Standard,cmd.exe,powershell.exe,Remove-Service /tmp.tx,cmd,22,1,success,benign
08/12/2025 08:24,host_01,user_07,Standard,cmd.exe,rundll32.exe,Set-Service,cmd,11,1,success,benign
08/12/2025 08:57,host_02,user_06,Standard,notepad.exe,explorer.exe,New-Job /usr/bin.ps1 Stop-Proce,notepad,31,2,success,benign
08/12/2025 09:03,host_02,user_08,Standard,cscript.exe,powershell.exe,Get-Registry C:\,cscript,16,1,success,benign
08/12/2025 09:12,host_03,user_07,Standard,notepad.exe,explorer.exe,Stop-Process /tmp.,notepad,18,1,success,benign
08/12/2025 09:18,host_03,user_01,Standard,python.exe,cmd.exe,Remove-Registry C:\Wi,python,21,1,success,benign
08/12/2025 09:22,host_02,user_03,Standard,python.exe,wscript.exe,Remove-Regis,python,12,1,success,benign
08/12/2025 09:22,host_01,user_09,Standard,powershell.exe,python.exe,Start-File C:\Windo,powershell,19,1,success,benign
08/12/2025 09:41,host_01,user_01,Standard,cmd.exe,explorer.exe,Stop-File C:\Windows\Temp.ps1,cmd,29,1,success,benign
08/12/2025 09:52,host_02,user_05,Standard,cmd.exe,wscript.exe,Stop-Service C:\Users\Public.t,cmd,30,1,success,benign
08/12/2025 10:27,host_03,user_03,Standard,cmd.exe,services.exe,Get-Process,cmd,11,1,success,benign
08/12/2025 10:53,host_03,user_09,Standard,cmd.exe,cmd.exe,Remove-Registry C:\Windows\Temp.ps1 Remove-S,cmd,44,2,success,benign
08/12/2025 11:03,host_02,user_06,Standard,notepad.exe,explorer.exe,Start-File /tmp.py Stop-Service C:\Windows\Temp.p,notepad,49,2,success,benign
08/12/2025 11:18,host_01,user_07,Standard,rundll32.exe,cscript.exe,Get-Process C,rundll32,13,1,success,benign
08/12/2025 11:18,host_03,user_06,Standard,powershell.exe,explorer.exe,Get-Process C:\Windo,powershell,20,1,success,benign
08/12/2025 11:37,host_01,user_09,Standard,notepad.exe,explorer.exe,Remove-Job C:\Windows\Temp.txt New-Registry /usr/b,notepad,50,2,success,benign
08/12/2025 12:41,host_01,user_04,Standard,rundll32.exe,explorer.exe,Remove-Registry /usr/bi,rundll32,23,1,success,benign
08/12/2025 12:45,host_02,user_05,Standard,notepad.exe,explorer.exe,Start-Servi,notepad,11,1,success,benign
08/12/2025 13:09,host_01,user_08,Standard,cmd.exe,mshta.exe,Get-Process C:\Users\,cmd,21,1,success,benign
08/12/2025 13:37,host_01,user_05,Standard,powershell.exe,explorer.exe,Stop-File /tmp.log Set-Service C:\Windows\Temp.,powershell,47,2,success,benign
08/12/2025 15:08,host_02,user_03,Admin,cmd.exe,explorer.exe,Get-Registr,cmd,11,1,success,benign
08/12/2025 15:15,host_03,user_08,Standard,cmd.exe,cmd.exe,New-File C:\Windows\Temp.py New-,cmd,32,2,success,benign
08/12/2025 15:29,host_02,user_04,Standard,notepad.exe,explorer.exe,Set-Process C:,notepad,14,1,success,benign
08/12/2025 15:39,host_01,user_06,Standard,mshta.exe,regsvr32.exe,Stop-File /usr/bin.ps1 Remove-Process /usr/bin.tx,mshta,49,2,success,benign
08/12/2025 15:52,host_01,user_06,Standard,notepad.exe,explorer.exe,Stop-File /tmp.log New-,notepad,23,2,success,benign
08/12/2025 16:00,host_02,user_05,Standard,notepad.exe,explorer.exe,Start-Registry,notepad,14,1,success,benign
08/12/2025 16:00,host_02,user_02,Standard,rundll32.exe,cscript.exe,Start-Job /usr/bin.log Remove-File C:\,rundll32,38,2,success,benign
08/12/2025 16:02,host_02,user_04,Standard,cscript.exe,explorer.exe,Set-Job C:\Users\Pu,cscript,19,1,success,benign
08/12/2025 16:08,host_01,user_03,Standard,cscript.exe,explorer.exe,Start-File /tmp.py Remo,cscript,23,2,failure,benign
08/12/2025 16:53,host_02,user_02,Admin,mshta.exe,wscript.exe,Get-Service C:\Windows\Temp.log Rem,mshta,35,2,success,benign
08/12/2025 16:56,host_01,user_06,Admin,notepad.exe,explorer.exe,New-Job C:\Users\Public.log N,notepad,29,2,success,benign
08/12/2025 16:56,host_02,user_10,Standard,python.exe,rundll32.exe,Set-Process C:\Windows\Temp.ps1 Start-,python,38,2,success,benign
08/12/2025 17:06,host_03,user_06,Standard,rundll32.exe,explorer.exe,Set-Service,rundll32,11,1,success,benign
08/12/2025 17:32,host_02,user_10,Standard,python.exe,python.exe,Remove-Regi,python,11,1,success,benign
08/12/2025 17:56,host_01,user_04,Standard,notepad.exe,explorer.exe,Stop-File /tmp.ps1 New-Process C:\Windows\T,notepad,43,2,success,benign
08/12/2025 18:01,host_01,user_03,Standard,rundll32.exe,explorer.exe,Get-Registry C:\Windows\Temp.txt Remove-Job,rundll32,43,2,success,benign
08/12/2025 18:04,host_03,user_09,Admin,cmd.exe,wscript.exe,Set-Proces,cmd,10,1,success,benign
08/12/2025 23:58,host_01,user_08,Standard,notepad.exe,explorer.exe,Start-Registry C:\Users\Public.ps1 New-File C:\Users\Public.ps1 New-File C:\Win,notepad,79,3,success,suspicious
09/12/2025 03:17,host_01,user_09,Standard,notepad.exe,explorer.exe,Remove-Process /usr/bin.ps1 Set-Registry /tmp.txt Stop-Job C:\Users\Public.ps,notepad,77,3,success,suspicious
09/12/2025 08:19,host_01,user_07,Standard,cmd.exe,wscript.exe,Stop-Process C:\Users\Public.txt Stop-Job /tmp.log Stop-Process C:\,cmd,67,3,success,suspicious
09/12/2025 08:24,host_02,user_08,Standard,notepad.exe,explorer.exe,Get-Process /tmp.py New-Job /tmp.log New-Fil,notepad,44,3,success,benign
09/12/2025 08:56,host_02,user_02,Standard,notepad.exe,explorer.exe,Set-File /usr/bin.l,notepad,19,1,success,benign
09/12/2025 09:37,host_01,user_08,Standard,python.exe,rundll32.exe,Remove-Registry C:\Users\Publi,python,30,1,success,benign
09/12/2025 10:02,host_02,user_10,Standard,wscript.exe,explorer.exe,Stop-File /tmp.txt Start-Service /usr/bin.py Get-F,wscript,50,3,success,benign
09/12/2025 10:08,host_02,user_01,Standard,python.exe,cscript.exe,Start-Registry /usr/bin.ps1 New-Job C:\Users\P,python,46,2,success,benign
09/12/2025 10:14,host_03,user_05,Standard,mshta.exe,rundll32.exe,Remove-Pro,mshta,10,1,success,benign
09/12/2025 10:17,host_03,user_09,Standard,python.exe,explorer.exe,Get-Service /usr/bin.log Stop-Service C:\Windows\,python,49,2,success,benign
09/12/2025 10:26,host_03,user_10,Standard,notepad.exe,explorer.exe,New-Registry C:\Users\Publ,notepad,26,1,success,benign
09/12/2025 10:57,host_02,user_09,Standard,notepad.exe,explorer.exe,Get-Process C:\Use,notepad,18,1,success,benign
09/12/2025 11:16,host_02,user_07,Standard,mshta.exe,wscript.exe,Set-File /tmp.py Stop,mshta,21,2,success,benign
09/12/2025 11:25,host_01,user_02,Standard,notepad.exe,explorer.exe,Get-Job C:\Windo,notepad,16,1,success,benign
09/12/2025 11:41,host_02,user_03,Standard,rundll32.exe,cscript.exe,Start-Service C:\Windows\T,rundll32,26,1,success,benign
09/12/2025 12:02,host_02,user_07,Standard,notepad.exe,explorer.exe,Set-Registry C:\Users\Publi,notepad,27,1,success,benign
09/12/2025 12:13,host_03,user_02,Standard,notepad.exe,explorer.exe,Remove-Registry /usr/bin.txt Remove-,notepad,36,2,success,benign
09/12/2025 12:27,host_03,user_08,Standard,notepad.exe,explorer.exe,New-Service,notepad,11,1,success,benign
09/12/2025 12:30,host_02,user_02,Standard,cmd.exe,cscript.exe,Get-Service /usr/bin.ps1 Start-Process C:,cmd,41,2,success,benign
09/12/2025 12:38,host_02,user_02,Standard,rundll32.exe,explorer.exe,Remove-Job /usr/b,rundll32,17,1,success,benign
09/12/2025 12:40,host_02,user_05,Standard,powershell.exe,cscript.exe,Remove-Job /tmp.ps1 S,powershell,21,2,success,benign
09/12/2025 13:05,host_03,user_05,Standard,wscript.exe,cmd.exe,Set-File C:\Windows\Temp.py New-Service,wscript,39,2,success,benign
09/12/2025 13:20,host_02,user_01,Standard,python.exe,python.exe,Get-Service /usr/,python,17,1,success,benign
09/12/2025 14:23,host_03,user_09,Standard,cmd.exe,explorer.exe,Get-File C:\Win,cmd,15,1,success,benign
09/12/2025 14:51,host_01,user_02,Standard,cmd.exe,cmd.exe,Get-Registry /usr/bin.py Get-,cmd,29,2,success,benign
09/12/2025 14:53,host_03,user_05,Standard,wscript.exe,explorer.exe,Stop-Process C:\Users\Public.txt Start-,wscript,39,2,success,benign
09/12/2025 15:11,host_02,user_01,Standard,cmd.exe,cscript.exe,Remove-Process /tmp.log Ne,cmd,26,2,success,benign
09/12/2025 15:38,host_01,user_03,Standard,powershell.exe,cmd.exe,New-Registry C:\Windows\Temp.txt S,powershell,34,2,success,benign
09/12/2025 16:15,host_02,user_01,Standard,python.exe,cscript.exe,New-Process C,python,13,1,success,benign
09/12/2025 16:26,host_01,user_04,Standard,cmd.exe,wscript.exe,New-Registry C:\Window,cmd,22,1,success,benign
09/12/2025 16:26,host_02,user_03,Admin,python.exe,rundll32.exe,Set-Job /usr/bin.txt New-Job C:,python,31,2,success,benign
09/12/2025 16:27,host_03,user_10,Standard,cmd.exe,explorer.exe,Remove-Process C:,cmd,17,1,success,benign
09/12/2025 16:38,host_01,user_08,Standard,cmd.exe,explorer.exe,Start-Registry /tmp.log,cmd,23,1,success,benign
09/12/2025 16:43,host_01,user_09,Standard,powershell.exe,rundll32.exe,Set-File C:\Users\,powershell,18,1,success,benign
09/12/2025 16:58,host_02,user_07,Standard,powershell.exe,explorer.exe,Set-Service /usr/bin.ps1 Get,powershell,28,2,success,benign
09/12/2025 17:21,host_01,user_09,Standard,cscript.exe,explorer.exe,Start-File /tmp.py Remove-Servic,cscript,32,2,success,benign
09/12/2025 17:46,host_01,user_07,Standard,rundll32.exe,powershell.exe,New-File /tmp.log Stop-Service C:\,rundll32,34,2,success,benign
09/12/2025 18:12,host_02,user_04,Standard,powershell.exe,rundll32.exe,New-Registry C:\Windows\Temp.log Start-File C:\U,powershell,48,2,success,benign
09/12/2025 18:17,host_02,user_09,Standard,notepad.exe,explorer.exe,Remove-Registr,notepad,14,1,success,benign
09/12/2025 18:28,host_02,user_02,Standard,notepad.exe,explorer.exe,Start-Service C:\Users\Public.txt Set-Servi,notepad,43,2,success,benign
09/12/2025 18:51,host_01,user_10,Standard,python.exe,rundll32.exe,New-Registry /tmp.txt Remove-Job,python,32,2,success,benign
10/12/2025 08:46,host_01,user_05,Standard,notepad.exe,explorer.exe,Remove-Job /usr/bin.py Set-Job /usr/bin.,notepad,40,2,success,benign
10/12/2025 09:04,host_03,user_02,Standard,rundll32.exe,explorer.exe,New-File C:\Windows\,rundll32,20,1,success,benign
10/12/2025 09:30,host_02,user_04,Standard,notepad.exe,explorer.exe,Stop-File C:\Users\Public.py Set-Pro,notepad,36,2,success,benign
10/12/2025 10:01,host_01,user_04,Standard,powershell.exe,explorer.exe,New-Job C:\Users\Publ,powershell,21,1,success,benign
10/12/2025 10:06,host_02,user_08,Standard,notepad.exe,explorer.exe,Remove-Job C:\Windows\Temp,notepad,26,1,success,benign
10/12/2025 10:15,host_01,user_09,Standard,cmd.exe,wscript.exe,Remove-Job /usr/bin.py Stop-File /tmp.log G,cmd,43,3,success,benign
10/12/2025 10:40,host_03,user_10,Standard,powershell.exe,wscript.exe,Get-Regist,powershell,10,1,success,benign
10/12/2025 11:01,host_01,user_09,Standard,notepad.exe,explorer.exe,Set-Process /usr/bin.py Set-Job /usr/bin.txt New,notepad,48,3,success,benign
10/12/2025 11:05,host_01,user_10,Standard,cscript.exe,explorer.exe,New-Job /tmp.log Stop-File /u,cscript,29,2,success,benign
10/12/2025 11:35,host_03,user_02,Standard,notepad.exe,cmd.exe,Stop-Service,notepad,12,1,success,benign
10/12/2025 12:03,host_03,user_08,Standard,python.exe,rundll32.exe,Stop-Process C:\Windows\Temp.log New-Fil,python,40,2,success,benign
10/12/2025 13:07,host_03,user_01,Standard,python.exe,explorer.exe,New-Service C:\Windows\Temp.log,python,31,1,success,benign
10/12/2025 13:11,host_03,user_01,Standard,python.exe,python.exe,Stop-Job C:\Users\Public.py Se,python,30,2,success,benign
10/12/2025 14:13,host_02,user_05,Standard,notepad.exe,explorer.exe,New-Registry /tmp.ps1 Start-,notepad,28,2,success,benign
10/12/2025 14:14,host_01,user_09,Standard,notepad.exe,explorer.exe,Remove-Process C:\Windows\T,notepad,27,1,success,benign
10/12/2025 14:31,host_02,user_03,Standard,powershell.exe,cmd.exe,Remove-File C:\Window,powershell,21,1,success,benign
10/12/2025 14:51,host_02,user_06,Standard,notepad.exe,explorer.exe,New-Registry C:\Windows\Tem,notepad,27,1,success,benign
10/12/2025 15:26,host_01,user_07,Standard,cscript.exe,explorer.exe,Stop-File C:\Windows\,cscript,21,1,success,benign
10/12/2025 15:33,host_02,user_07,Standard,powershell.exe,explorer.exe,Remove-Service C:\Windows\,powershell,26,1,success,benign
10/12/2025 16:02,host_01,user_09,Standard,cmd.exe,cmd.exe,Get-File /usr/bin.ps1 Remove-Service C:\Users\Pu,cmd,48,2,success,benign
10/12/2025 16:11,host_03,user_03,Standard,notepad.exe,explorer.exe,Set-Registry /usr/bin.py Set-Job C:\Windows\Temp,notepad,48,2,success,benign
10/12/2025 16:35,host_02,user_09,Standard,notepad.exe,explorer.exe,Remove-Process C:\Use,notepad,21,1,success,benign
10/12/2025 16:58,host_03,user_01,Standard,cmd.exe,rundll32.exe,Start-Job C:\Windo,cmd,18,1,success,benign
10/12/2025 17:36,host_01,user_01,Standard,python.exe,rundll32.exe,Stop-Job /tmp.p,python,15,1,success,benign
10/12/2025 17:58,host_01,user_01,Admin,notepad.exe,explorer.exe,Set-Registry C:\Users\Public.ps1 Stop-Process,notepad,45,2,success,benign
10/12/2025 18:01,host_01,user_02,Standard,cmd.exe,wscript.exe,Remove-Service C:\Wi,cmd,20,1,failure,benign
10/12/2025 18:29,host_02,user_08,Standard,cmd.exe,cmd.exe,Start-Regist,cmd,12,1,success,benign
10/12/2025 22:10,host_03,user_06,Standard,notepad.exe,explorer.exe,Remove-Service /usr/bin.ps1 Set-Registry /tmp.txt New-Service C:\Users\Publ,notepad,75,3,success,suspicious
11/12/2025 04:07,host_02,user_07,Standard,mshta.exe,cmd.exe,Set-File C:\Windows\Temp.txt Get-Service C:\Windows\Temp.py Stop-F,mshta,66,3,success,suspicious
11/12/2025 08:21,host_01,user_03,Standard,notepad.exe,explorer.exe,New-Registry C:\Users\P,notepad,23,1,success,benign
11/12/2025 09:25,host_01,user_04,Standard,python.exe,rundll32.exe,Set-Job /usr/bin.log Remove-Job /tmp.ps1 Get-File,python,49,3,success,benign
11/12/2025 09:47,host_03,user_04,Standard,cmd.exe,regsvr32.exe,Start-File /usr/bin.py Remove-Job /,cmd,35,2,success,benign
11/12/2025 10:07,host_02,user_02,Standard,notepad.exe,explorer.exe,Get-File /tmp.py New-Process C:\Win,notepad,35,2,success,benign
11/12/2025 10:41,host_03,user_10,Standard,cmd.exe,wscript.exe,Stop-Registry C:\Windows\Temp.txt Set-Service C,cmd,47,2,success,benign
11/12/2025 11:22,host_01,user_09,Standard,cmd.exe,cmd.exe,New-Job /usr,cmd,12,1,success,benign
11/12/2025 11:39,host_01,user_02,Standard,python.exe,rundll32.exe,Remove-Registry C:\Users\Public.py Stop-Serv,python,44,2,success,benign
11/12/2025 12:16,host_01,user_09,Standard,rundll32.exe,cscript.exe,Stop-Job /usr/bin.txt Stop-,rundll32,27,2,success,benign
11/12/2025 12:16,host_01,user_06,Standard,notepad.exe,explorer.exe,Get-Registry C:\Users\Public.ps1 New-,notepad,37,2,success,benign
11/12/2025 12:16,host_01,user_06,Standard,python.exe,wscript.exe,Stop-Process /tmp.py New-Proce,python,30,2,success,benign
11/12/2025 12:32,host_03,user_05,Standard,cmd.exe,cmd.exe,Stop-Registry C:\Users\Public.txt S,cmd,35,2,success,benign
11/12/2025 12:44,host_01,user_08,Admin,notepad.exe,explorer.exe,Start-Registr,notepad,13,1,success,benign
11/12/2025 12:55,host_02,user_04,Standard,notepad.exe,explorer.exe,Set-Service /tmp.tx,notepad,19,1,success,benign
11/12/2025 13:41,host_02,user_10,Admin,cmd.exe,explorer.exe,Get-Job /usr/bin.py Ge,cmd,22,2,success,benign
11/12/2025 13:57,host_01,user_01,Standard,notepad.exe,explorer.exe,Start-Service,notepad,13,1,success,benign
11/12/2025 14:04,host_03,user_01,Standard,python.exe,explorer.exe,Set-Registr,python,11,1,success,benign
11/12/2025 14:11,host_03,user_06,Standard,powershell.exe,powershell.exe,Remove-Registry /tmp.log New-Service,powershell,36,2,success,benign
11/12/2025 14:14,host_01,user_06,Standard,mshta.exe,wscript.exe,Start-File C:\Users\Public.,mshta,27,1,success,benign
11/12/2025 14:33,host_03,user_08,Standard,rundll32.exe,explorer.exe,Stop-Registry C:\Users\Public.log Rem,rundll32,37,2,success,benign
11/12/2025 14:36,host_01,user_04,Standard,notepad.exe,explorer.exe,Stop-Service C:\Users\Public.,notepad,29,1,success,benign
11/12/2025 15:05,host_03,user_05,Standard,python.exe,wscript.exe,Stop-File C:\Windows\Temp.log Remove-Process C,python,46,2,success,benign
11/12/2025 15:19,host_01,user_08,Standard,cscript.exe,explorer.exe,Start-Job C:\Windows\T,cscript,22,1,success,benign
11/12/2025 15:25,host_02,user_03,Standard,powershell.exe,winlogon.exe,New-Service C:,powershell,14,1,failure,benign
11/12/2025 15:28,host_03,user_04,Standard,powershell.exe,svchost.exe,Remove-Service,powershell,14,1,success,benign
11/12/2025 16:09,host_02,user_02,Standard,notepad.exe,explorer.exe,Start-Service C:\Users\Public.ps1 Set-Process /tmp.ps1 Set-Process C:\Windows\Tem,notepad,81,3,success,suspicious
11/12/2025 16:42,host_03,user_04,Standard,notepad.exe,explorer.exe,Set-Process /tmp.p,notepad,18,1,success,benign
11/12/2025 17:06,host_01,user_04,Standard,powershell.exe,cmd.exe,Remove-Process /usr/bin.txt Start-Fil,powershell,37,2,success,benign
11/12/2025 17:37,host_02,user_08,Standard,rundll32.exe,explorer.exe,Start-Process C:\Users\Public.log,rundll32,33,1,success,benign
11/12/2025 17:42,host_03,user_06,Standard,powershell.exe,regsvr32.exe,Start-File /tmp.ps1 Remove-Jo,powershell,29,2,success,benign
11/12/2025 17:44,host_02,user_03,Standard,mshta.exe,cscript.exe,Stop-Job C:\Users\Public.py Stop-Process C:\Window,mshta,50,2,success,benign
11/12/2025 17:46,host_03,user_02,Admin,notepad.exe,explorer.exe,Get-Job /tmp.log Get-Process /tmp.ps1 Remove-Proce,notepad,50,3,success,benign
11/12/2025 17:47,host_03,user_05,Standard,python.exe,explorer.exe,Start-File C,python,12,1,success,benign
11/12/2025 18:08,host_02,user_02,Standard,cmd.exe,cmd.exe,Get-File C:\Users\Public.txt Remove-,cmd,36,2,success,benign
11/12/2025 18:50,host_01,user_04,Standard,cmd.exe,explorer.exe,New-Process /tmp.log New-P,cmd,26,2,failure,benign
11/12/2025 23:44,host_03,user_07,Standard,notepad.exe,explorer.exe,Remove-Process C:\Users\Public.txt Start-Process /tmp.,notepad,54,2,success,suspicious
12/12/2025 08:26,host_02,user_02,Admin,cmd.exe,rundll32.exe,Remove-Process C:\Windows\Temp.log Remo,cmd,39,2,success,benign
12/12/2025 08:32,host_03,user_07,Standard,cmd.exe,regsvr32.exe,Start-Process C:\Users\Public.log New-Re,cmd,40,2,success,benign
12/12/2025 08:42,host_03,user_08,Standard,cmd.exe,cmd.exe,Set-Service C:\Windows\Temp.py Start-Job /u,cmd,43,2,success,benign
12/12/2025 08:49,host_02,user_05,Standard,cmd.exe,regsvr32.exe,Remove-Process C:\Users\Pub,cmd,27,1,success,benign
12/12/2025 08:51,host_02,user_06,Standard,powershell.exe,wscript.exe,Stop-Registry C:\Windows\Temp.log G,powershell,35,2,success,benign
12/12/2025 09:30,host_02,user_08,Standard,notepad.exe,explorer.exe,Set-File C:\Users\Publ,notepad,22,1,success,benign
12/12/2025 09:32,host_02,user_02,Standard,python.exe,powershell.exe,Get-Service /tmp.ps1 Set-Service /usr/b,python,39,2,success,benign
12/12/2025 09:38,host_02,user_06,Standard,wscript.exe,explorer.exe,Get-Job C:\Users\,wscript,17,1,success,benign
12/12/2025 09:41,host_01,user_01,Admin,rundll32.exe,rundll32.exe,Set-Servic,rundll32,10,1,success,benign
12/12/2025 09:47,host_02,user_05,Standard,rundll32.exe,explorer.exe,Set-Process /tmp.txt New-Process C:\Use,rundll32,39,2,success,benign
12/12/2025 09:51,host_02,user_07,Admin,python.exe,rundll32.exe,New-Regist,python,10,1,success,benign
12/12/2025 09:54,host_02,user_06,Standard,python.exe,cmd.exe,Get-Job C:\Windows\Temp.py Star,python,31,2,success,benign
12/12/2025 09:56,host_03,user_03,Admin,notepad.exe,explorer.exe,Remove-Registry C:\Users\Public.py Re,notepad,37,2,success,benign
12/12/2025 10:02,host_03,user_03,Standard,cmd.exe,cscript.exe,Remove-Job C,cmd,12,1,success,benign
12/12/2025 10:31,host_03,user_06,Standard,python.exe,rundll32.exe,Start-File /usr/bin.txt Set-File /usr/bin,python,41,2,success,benign
12/12/2025 10:36,host_03,user_04,Standard,cmd.exe,cmd.exe,Start-Job /usr/bin.log Get-File C:\Users\Pu,cmd,43,2,success,benign
12/12/2025 10:36,host_02,user_07,Standard,powershell.exe,taskeng.exe,Stop-Process C:\Users\Public.py Ge,powershell,34,2,success,benign
12/12/2025 10:43,host_01,user_02,Standard,powershell.exe,wscript.exe,Get-Registry C:\Windows\Temp.,powershell,29,1,success,benign
12/12/2025 10:55,host_01,user_02,Standard,python.exe,powershell.exe,Get-Registry /usr/bin.py Get-Job C:\Windows\Temp,python,48,2,success,benign
12/12/2025 11:34,host_01,user_07,Standard,notepad.exe,explorer.exe,New-Service /usr/,notepad,17,1,failure,benign
12/12/2025 12:18,host_03,user_06,Standard,mshta.exe,rundll32.exe,Set-File C:\Users\Public.ps1 Start-Pro,mshta,38,2,success,benign
12/12/2025 12:24,host_01,user_06,Standard,notepad.exe,explorer.exe,Get-Registry /u,notepad,15,1,success,benign
12/12/2025 12:31,host_01,user_10,Standard,notepad.exe,explorer.exe,Set-File C:\Windows\Temp.ps1 Stop,notepad,33,2,success,benign
12/12/2025 12:33,host_03,user_04,Standard,powershell.exe,explorer.exe,Stop-Registry C:\Wi,powershell,19,1,success,benign
12/12/2025 12:36,host_01,user_02,Standard,notepad.exe,explorer.exe,Start-Registry /u,notepad,17,1,success,benign
12/12/2025 12:47,host_01,user_10,Standard,powershell.exe,explorer.exe,Set-File C:\Users\Public.ps1 Stop-Jo,powershell,36,2,success,benign
12/12/2025 12:47,host_01,user_05,Standard,rundll32.exe,wscript.exe,New-File /usr/bin.py Start-File C:\Windows,rundll32,42,2,success,benign
12/12/2025 12:56,host_01,user_01,Standard,python.exe,python.exe,Set-File /tmp.,python,14,1,success,benign
12/12/2025 13:00,host_03,user_10,Standard,powershell.exe,rundll32.exe,Remove-Registry C:\Win,powershell,22,1,success,benign
12/12/2025 13:05,host_02,user_08,Admin,cmd.exe,rundll32.exe,Get-Registry C:\Windows\Temp.ps,cmd,31,1,success,benign
12/12/2025 13:26,host_03,user_05,Standard,cmd.exe,cscript.exe,Remove-Job C:\Users\Public.txt Set-Registry C:\Use,cmd,50,2,success,benign
12/12/2025 13:26,host_01,user_01,Standard,powershell.exe,mshta.exe,Start-File /tmp.ps1,powershell,19,1,success,benign
12/12/2025 13:28,host_03,user_01,Standard,cmd.exe,winlogon.exe,Stop-File /tmp.py Set-Job C:\Windows\Tem,cmd,40,2,success,benign
12/12/2025 13:29,host_02,user_07,Standard,notepad.exe,powershell.exe,Remove-Process C:\Windows\Temp.log,notepad,34,1,success,benign
